ZONA;SEÇÃO;LOCAL;ENDEREÇO;BAIRRO;ELEITORES
97;637;CMEI RESIDENCIAL BETINHO;AVENIDA MANOEL FERNANDES DE OLIVEIRA, 1546, RESIDENCIAL BETINHO;ANGELIM;299
97;649;CMEI RESIDENCIAL BETINHO;AVENIDA MANOEL FERNANDES DE OLIVEIRA, 1546, RESIDENCIAL BETINHO;ANGELIM;88
97;618;CMEI TIA ANITA MORAIS DE BRITO;RUA PEDRO PORTELA (RUA B), N. 1387;ANGELIM;290
97;643;CMEI TIA ANITA MORAIS DE BRITO;RUA PEDRO PORTELA (RUA B), N. 1387;ANGELIM;220
97;580;CMEI VILA SANTA CRUZ;RUA D, 7740 - VILA SANTA CRUZ;PROMORAR;346
97;426;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;130
97;475;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;154
97;476;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;151
97;477;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;148
97;478;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;156
97;479;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;154
97;480;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;154
97;481;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;154
97;482;COLEGIO ESTADUAL ZACARIAS DE GOIS (LICEU PIAUIENSE);PRACA LANDRI SALES (PRAÇA DO LICEU), 1125, CENTRO-NORTE;CENTRO;148
97;483;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;70
97;484;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;59
97;485;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;61
97;486;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;57
97;487;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;63
97;488;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;58
97;489;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;58
97;490;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;62
97;491;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;62
97;492;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;61
97;498;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;0
97;624;COLÉGIO SAGRADO CORAÇÃO DE JESUS - COLÉGIO DAS IRMÃS;AV. FREI SERAFIM, 1793;CENTRO;0
97;463;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;141
97;464;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;137
97;465;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;142
97;466;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;140
97;467;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;124
97;468;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;143
97;469;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;141
97;470;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;143
97;471;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;142
97;472;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;139
97;473;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;141
97;474;COLEGIO SAO FRANCISCO DE SALES (DIOCESANO);PRACA SARAIVA, 363, CENTRO-SUL;CENTRO;139
97;362;COLEGIO SINOPSE;RUA PAISSANDU, 1600;CENTRO;91
97;363;COLEGIO SINOPSE;RUA PAISSANDU, 1600;CENTRO;93
97;364;COLEGIO SINOPSE;RUA PAISSANDU, 1600;CENTRO;87
97;366;COLEGIO SINOPSE;RUA PAISSANDU, 1600;CENTRO;95
97;213;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;284
97;221;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;285
97;228;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;300
97;240;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;292
97;248;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;292
97;263;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;293
97;267;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;291
97;271;CRAS SUL III - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL;RUA 63, 2050, PRÓXIMO AO HOSPITAL DO PROMORAR;PROMORAR;295
97;535;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS-DNOCS;RUA BENJAMIM CONSTANT, 2037, NORTE;CENTRO;137
97;536;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS-DNOCS;RUA BENJAMIM CONSTANT, 2037, NORTE;CENTRO;141
97;537;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS-DNOCS;RUA BENJAMIM CONSTANT, 2037, NORTE;CENTRO;138
97;538;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS-DNOCS;RUA BENJAMIM CONSTANT, 2037, NORTE;CENTRO;139
97;539;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS-DNOCS;RUA BENJAMIM CONSTANT, 2037, NORTE;CENTRO;139
97;444;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;261
97;445;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;261
97;446;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;263
97;447;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;261
97;448;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;261
97;548;EDUCAÇÃO À DISTÂNCIA (CNEC) - ANTIGO GINÁSIO POPULAR DE TERESINA;RUA MANOEL DA PAZ, 1131;VERMELHA;262
97;440;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;120
97;493;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;112
97;494;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;115
97;495;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;104
97;496;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;109
97;497;EMGERPI - CASA DO MUTUÁRIO - EMPRESA DE GESTÃO DE RECURSOS DO PIAUÍ;RUA OLAVO BILAC, 1116, PRAÇA SARAIVA;CENTRO;108
97;226;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;321
97;233;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;313
97;237;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;295
97;252;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;303
97;265;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;290
97;282;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;313
97;293;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;306
97;309;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;308
97;332;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;282
97;347;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;292
97;559;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;264
97;582;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;259
97;593;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;258
97;613;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;260
97;621;ESC. MUN. DOM HELDER CAMARA;RUA SANTA FRANCISCA CABRINE, 7274;VILA IRMA DULCE;262
97;627;ESCOLA DE ARTES E EMPREENDEDORISMO DE TERESINA;RUA MARECHAL HERMES DA FONSECA, S/N - LOCAL DO ANTIGO CSU PARQUE PIAUI;PARQUE PIAUI;291
97;640;ESCOLA DE ARTES E EMPREENDEDORISMO DE TERESINA;RUA MARECHAL HERMES DA FONSECA, S/N - LOCAL DO ANTIGO CSU PARQUE PIAUI;PARQUE PIAUI;285
97;499;ESCOLA DE TECNOLOGIA ENGENHEIRO SAMPAIO;AV. CAMPOS SALES 1644 CENTRO NORTE;CENTRO;43
97;521;ESCOLA DE TECNOLOGIA ENGENHEIRO SAMPAIO;AV. CAMPOS SALES 1644 CENTRO NORTE;CENTRO;190
97;522;ESCOLA DE TECNOLOGIA ENGENHEIRO SAMPAIO;AV. CAMPOS SALES 1644 CENTRO NORTE;CENTRO;175
97;523;ESCOLA DE TECNOLOGIA ENGENHEIRO SAMPAIO;AV. CAMPOS SALES 1644 CENTRO NORTE;CENTRO;183
97;579;ESCOLA MUNICIPAL ANA BUGYJA BRITO;RUA ASSARE, 2316 - VILA SANTA CRUZ;PROMORAR;347
97;631;ESCOLA MUNICIPAL ANA BUGYJA BRITO;RUA ASSARE, 2316 - VILA SANTA CRUZ;PROMORAR;348
97;164;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;342
97;165;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;317
97;166;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;331
97;167;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;336
97;188;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;331
97;208;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;338
97;236;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;331
97;614;ESCOLA MUNICIPAL ANGELIM;RUA PEDRO PORTELA, 1345, ANGELIM I;ANGELIM;295
97;184;ESCOLA MUNICIPAL AREIAS;AV. HENRY WALL DE CARVALHO, 7791;AREIAS;325
97;234;ESCOLA MUNICIPAL AREIAS;AV. HENRY WALL DE CARVALHO, 7791;AREIAS;351
97;310;ESCOLA MUNICIPAL AREIAS;AV. HENRY WALL DE CARVALHO, 7791;AREIAS;334
97;569;ESCOLA MUNICIPAL AREIAS;AV. HENRY WALL DE CARVALHO, 7791;AREIAS;264
97;605;ESCOLA MUNICIPAL AREIAS;AV. HENRY WALL DE CARVALHO, 7791;AREIAS;264
97;147;ESCOLA MUNICIPAL CORONEL BOA VISTA;POVOADO FAZENDA NOVA;ZONA RURAL;5
97;148;ESCOLA MUNICIPAL CORONEL BOA VISTA;POVOADO FAZENDA NOVA;ZONA RURAL;5
97;149;ESCOLA MUNICIPAL CORONEL BOA VISTA;POVOADO FAZENDA NOVA;ZONA RURAL;5
97;150;ESCOLA MUNICIPAL CORONEL BOA VISTA;POVOADO FAZENDA NOVA;ZONA RURAL;6
97;168;ESCOLA MUNICIPAL CORONEL BOA VISTA;POVOADO FAZENDA NOVA;ZONA RURAL;6
97;80;ESCOLA MUNICIPAL ESTHER COUTO;RUA 100, 22222;PARQUE PIAUI;295
97;81;ESCOLA MUNICIPAL ESTHER COUTO;RUA 100, 22222;PARQUE PIAUI;313
97;573;ESCOLA MUNICIPAL ESTHER COUTO;RUA 100, 22222;PARQUE PIAUI;279
97;304;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;348
97;331;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;354
97;346;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;323
97;541;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;275
97;592;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;264
97;616;ESCOLA MUNICIPAL HILDEMBURGO DOBAL;QUADRA CENTRAL DO RESIDENCIAL MARIO COVAS;ANGELIM;275
97;17;ESCOLA MUNICIPAL JOSÉ AUTO DE ABREU;RUA PIO IX, 2570;SAO PEDRO;293
97;18;ESCOLA MUNICIPAL JOSÉ AUTO DE ABREU;RUA PIO IX, 2570;SAO PEDRO;295
97;19;ESCOLA MUNICIPAL JOSÉ AUTO DE ABREU;RUA PIO IX, 2570;SAO PEDRO;294
97;555;ESCOLA MUNICIPAL JOSÉ AUTO DE ABREU;RUA PIO IX, 2570;SAO PEDRO;288
97;179;ESCOLA MUNICIPAL MANOEL NOGUEIRA LIMA;BR 316 - KM 22;CHAPADINHA SUL;292
97;297;ESCOLA MUNICIPAL MANOEL NOGUEIRA LIMA;BR 316 - KM 22;CHAPADINHA SUL;293
97;571;ESCOLA MUNICIPAL MANOEL NOGUEIRA LIMA;BR 316 - KM 22;CHAPADINHA SUL;287
97;645;ESCOLA MUNICIPAL MANOEL NOGUEIRA LIMA;BR 316 - KM 22;CHAPADINHA SUL;72
97;203;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;259
97;216;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;277
97;244;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;281
97;272;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;284
97;300;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;258
97;560;ESCOLA MUNICIPAL MYRIAM PORTELLA NUNES;RUA TOMAZ CAMPELO, 5763 SACI;SACI;138
97;177;ESCOLA MUNICIPAL N.SRA.DO PERPETUO SOCORRO;RUA 09 - CERÂMICA CIL I;CERAMICA CIL;358
97;190;ESCOLA MUNICIPAL N.SRA.DO PERPETUO SOCORRO;RUA 09 - CERÂMICA CIL I;CERAMICA CIL;374
97;207;ESCOLA MUNICIPAL N.SRA.DO PERPETUO SOCORRO;RUA 09 - CERÂMICA CIL I;CERAMICA CIL;360
97;238;ESCOLA MUNICIPAL N.SRA.DO PERPETUO SOCORRO;RUA 09 - CERÂMICA CIL I;CERAMICA CIL;349
97;287;ESCOLA MUNICIPAL N.SRA.DO PERPETUO SOCORRO;RUA 09 - CERÂMICA CIL I;CERAMICA CIL;351
97;247;ESCOLA MUNICIPAL PARQUE PIAUÍ (ANTIGO CENTRO DE EDUCAÇÃO PARQUE PIAUÍ);AV HENRY WALL DE CARVALHO, 6709;PARQUE PIAUI;298
97;324;ESCOLA MUNICIPAL PARQUE PIAUÍ (ANTIGO CENTRO DE EDUCAÇÃO PARQUE PIAUÍ);AV HENRY WALL DE CARVALHO, 6709;PARQUE PIAUI;283
97;549;ESCOLA MUNICIPAL PARQUE PIAUÍ (ANTIGO CENTRO DE EDUCAÇÃO PARQUE PIAUÍ);AV HENRY WALL DE CARVALHO, 6709;PARQUE PIAUI;275
97;620;ESCOLA MUNICIPAL PARQUE PIAUÍ (ANTIGO CENTRO DE EDUCAÇÃO PARQUE PIAUÍ);AV HENRY WALL DE CARVALHO, 6709;PARQUE PIAUI;251
97;639;ESCOLA MUNICIPAL PARQUE PIAUÍ (ANTIGO CENTRO DE EDUCAÇÃO PARQUE PIAUÍ);AV HENRY WALL DE CARVALHO, 6709;PARQUE PIAUI;232
97;290;ESCOLA MUNICIPAL PIRIPIRI;PI 130, KM 19 - FAZENDA PIRIPIRI - CERÂMICA CIL II;CERAMICA CIL;364
97;540;ESCOLA MUNICIPAL PIRIPIRI;PI 130, KM 19 - FAZENDA PIRIPIRI - CERÂMICA CIL II;CERAMICA CIL;238
97;602;ESCOLA MUNICIPAL PIRIPIRI;PI 130, KM 19 - FAZENDA PIRIPIRI - CERÂMICA CIL II;CERAMICA CIL;237
97;249;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;363
97;269;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;344
97;288;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;352
97;313;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;337
97;545;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;293
97;601;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;298
97;619;ESCOLA MUNICIPAL PROFA ZORAIDE ALMEIDA;RUA TERESA FERREIRA SOARES, 9350;ANGELIM SUL;298
97;320;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;302
97;345;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;279
97;563;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;278
97;603;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;279
97;611;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;279
97;632;ESCOLA MUNICIPAL RAIMUNDO NONATO MONTEIRO DE SANTANA;RUA NOSSA SENHORA APARECIDA, 2911;VILA IRMA DULCE;278
97;197;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;356
97;218;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;342
97;230;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;327
97;257;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;322
97;275;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;336
97;308;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;339
97;329;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;326
97;344;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;337
97;546;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;296
97;595;ESCOLA MUNICIPAL SANTA FE;QUADRA 01, 1345;SANTA FE;298
97;381;ESCOLA TÉCNICA DE TEATRO GOMES CAMPOS;RUA JONATAS BATISTA, 841, CENTRO-NORTE;CENTRO;265
97;27;INSTITUTO DE METROLOGIA DO ESTADO DO PIAUÍ - IMEPI;AV. BARÃO DE GURGUÉIA, 3336;TABULETA;223
97;335;INSTITUTO DE METROLOGIA DO ESTADO DO PIAUÍ - IMEPI;AV. BARÃO DE GURGUÉIA, 3336;TABULETA;230
97;572;INSTITUTO DE METROLOGIA DO ESTADO DO PIAUÍ - IMEPI;AV. BARÃO DE GURGUÉIA, 3336;TABULETA;208
97;416;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;134
97;434;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;177
97;435;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;175
97;436;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;176
97;437;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;175
97;438;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;176
97;439;INSTITUTO DOM BARRETO;RUA GABRIEL FERREIRA, 691, NORTE;CENTRO;175
97;597;INSTITUTO EDUCACIONAL AFONSO MAFRENSE;RUA FRANCISCA DE MELO LOBO, 5540;SACI;335
97;635;INSTITUTO EDUCACIONAL AFONSO MAFRENSE;RUA FRANCISCA DE MELO LOBO, 5540;SACI;47
97;361;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;RUA ÁLVARO MENDES, 1597, PRAÇA DA LIBERDADE;CENTRO;95
97;365;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;RUA ÁLVARO MENDES, 1597, PRAÇA DA LIBERDADE;CENTRO;96
97;417;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;RUA ÁLVARO MENDES, 1597, PRAÇA DA LIBERDADE;CENTRO;235
97;577;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;RUA ÁLVARO MENDES, 1597, PRAÇA DA LIBERDADE;CENTRO;233
97;389;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;272
97;390;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;270
97;391;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;271
97;392;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;274
97;393;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;271
97;394;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;273
97;395;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;271
97;558;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE;RUA RUI BARBOSA COM ALAMEDA PARNAIBA (PRAÇA FIRMINA SOBREIRA), S/N;MATINHA;272
